Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 312.944 7.714953868948287 3.1969000000000003 0.07600050650620699 3.1298642 0.07714678694125889
1 807.2684 0.2692371445399138 3.2496234 0.0007445819229607196 3.07728 0.0007050466651221743
2 622.5834000000001 3.0063676821041185 6.209603799999999 0.008040203042212299 1.6104114000000003 0.002088982201934706
3 571.0806 11.37976297819951 8.2016904 0.04584645437370298 1.2192990000000001 0.0068185121544219515
