Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 12.594800000000001 0.04502177251064218 79.383115 0.2850254870049357 0.2015568 0.0007250912770127651
1 34.863800000000005 0.18403630076699456 81.7638528 0.4491529834198598 0.1956914 0.001074986995270176
2 28.0134 0.10476755222873203 153.2176438 0.7617811279257095 0.1044292 0.0005198078106377387
3 24.9706 0.20568189030636597 216.946086 9.4011910805998 0.073892 0.0032530166307598255
