Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 312.944 7.714953868948287 3.1969000000000003 0.07600050650620699 3.1298642 0.07714678694125889
1 804.6508 3.673233801434361 3.2588516 0.013468195715833643 3.0686177999999997 0.012610996794861275
2 623.4269999999999 3.748830484297745 6.2208876 0.010685980321898329 1.6074924 0.002759093445318606
3 569.4234 5.72292067392164 7.7789138 0.3353035640558569 1.2878798 0.05459692931072225
