Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 12.594800000000001 0.04502177251064218 79.383115 0.2850254870049357 0.2015568 0.0007250912770127651
1 12.6428 0.08496917087979594 79.0327032 0.5305544599900759 0.20245699999999997 0.0013646976221859538
2 12.8024 0.20964217133010252 155.1763396 2.541817459349955 0.1031368 0.001727589465121852
3 12.8208 0.029430596324233765 209.20482380000004 0.7289573880334577 0.076481 0.00026630433717834804
