Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 48.039 0.436587219235745 20.816379599999998 0.1892970988521485 0.9128182 0.008293998659271641
1 140.62000000000003 2.331370155080489 20.4804928 0.33408543824500936 0.92796 0.015200648236177294
2 114.0666 0.5303276722932737 39.69868759999999 0.1576590408249399 0.47861279999999995 0.0019028766013591014
3 105.26879999999998 0.7156301838240187 57.2741724 0.6938868418745542 0.3317858 0.003973585806296378
