Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 61.8104 1.0137614315015135 16.180460800000002 0.26216403103049873 5.563742400000001 0.09123512530073052
1 160.02100000000002 2.6053452746229224 18.758323400000002 0.3111616949102836 4.79919 0.07957110924701241
2 135.3716 1.4544416935718012 36.650419799999995 0.38224799757612943 2.4559007999999998 0.025626011007568117
3 125.82039999999999 1.0701757986424474 54.8303218 0.6176088179980579 1.6416362 0.018525360232934742
