Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 48.039 0.436587219235745 20.816379599999998 0.1892970988521485 0.9128182 0.008293998659271641
1 146.3044 8.99952200063981 19.730626199999996 1.1138382633115813 0.9663167999999999 0.05929961700517126
2 118.98780000000002 3.9301634775159164 38.5140066 0.9893012180288879 0.4936604 0.0129812144670674
3 111.665 1.4002241249171505 54.3060514 0.4001776982254765 0.34988800000000003 0.0025882796603149388
