Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 48.039 0.436587219235745 20.816379599999998 0.1892970988521485 0.9128182 0.008293998659271641
1 48.257000000000005 0.3672780962703868 20.7187696 0.15774543487860482 0.9170960000000001 0.006978359778629914
2 49.1984 0.362831420910592 39.698522600000004 0.3684687462792995 0.478648 0.004392299944220564
3 50.870599999999996 1.3966181439462975 56.44287820000001 0.9498809255584403 0.3367206 0.005769374198299164
