Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 12.594800000000001 0.04502177251064218 79.383115 0.2850254870049357 0.2015568 0.0007250912770127651
1 35.644400000000005 0.3648191880918533 80.1903748 0.7354478338406866 0.19954220000000003 0.0018543672128249029
2 28.9356 0.23151207311930805 149.652402 0.9335932719665471 0.1069186 0.0006698162733167948
3 25.9728 0.9223199878567094 209.2738876 14.88998377013145 0.07685660000000001 0.005648371538771153
