Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 312.944 7.714953868948287 3.1969000000000003 0.07600050650620699 3.1298642 0.07714678694125889
1 309.1364 0.6613149325397019 3.2342115999999996 0.0069128012151370285 3.0919578000000003 0.006587812790296915
2 306.77259999999995 0.8842602784248567 6.2446396 0.030925567264643822 1.6014127999999999 0.007952265196785102
3 312.4836 1.4905313951742223 8.2287452 0.05555134535328526 1.2153078 0.008245207708723909
