Thread Average_latency Std_dev_latency Average_throughput Std_dev_throughput Average_exec_time Std_dev_exec_time
0 61.8104 1.0137614315015135 16.180460800000002 0.26216403103049873 5.563742400000001 0.09123512530073052
1 165.601 6.372912552357826 18.178271799999997 0.6697670955899221 4.958071599999999 0.19287899948993922
2 137.1686 2.7971892034683656 36.1355808 0.7673754977457654 2.4917448 0.05296971093521273
3 128.541 1.51369574221506 53.42930700000001 0.6354232740978241 1.6847044 0.019812338444514802
